6_ct1,17.73498535273445,2313.5696845510224
6_ct7,11.16806254643266,1162.7283276040487
6_ct9,39.14585396323437,5461.188737532001
6_ct10,34.73759309034194,5191.654715103167
6_ct11,62.53938369340794,11782.408683040805
6_ct12,56.04660580747871,12015.045904224919
6_ct13,17.42127285563139,1842.6746853050893
6_ct15,45.067808098235645,8401.954345634578
6_ct16,66.26669507004921,13564.622086312569
5_ct1,0.03677561246259238,0.04432535355551399
5_ct2,0.018827222678798577,0.017942804084881598
5_ct5,68.86290008308464,9573.351387602856
5_ct7,99.50431428024997,16531.999243951614
5_ct8,0.023347505694469823,0.031716891318823326
5_ct9,39.385299809552045,7283.895131822867
14_ct11,36.628044896577926,27302.464811770682
14_ct12,20.71459541218255,13164.242337565269
14_ct13,30.4818053035792,22798.839082212624
14_ct14,11.792829047433326,2930.0666024216457
12_ct3,128.27025039439172,29181.961327934077
12_ct4,36.392519868146564,5439.285339464851
12_ct9,150.66608979082199,41209.92082898637
12_ct14,103.67308583823583,19483.103232727764
12_ct20,95.84765400123476,18754.453817426667
7_ct1,72.22894384061603,12937.445699155427
7_ct4,21.79281881369065,2561.140826292712
7_ct5,2.4535207033609754,60.382417708993486
7_ct6,63.709455068535846,9761.593724915061
7_ct7,55.13231841280314,7781.305992376303
7_ct12,55.877112267607004,8587.224649365871
7_ct13,23.45066260297122,3082.888375978015
7_ct15,22.216551374247114,3047.457817011759
9_ct1,10.79523629287665,1040.0001459155885
2_ct1,70.96623398684562,10910.02048037526
2_ct2,40.7270520538162,5396.499869355873
2_ct3,59.505643323672714,7739.101585151449
2_ct4,42.470505632380004,5260.500794769615
2_ct6,77.10971156763408,10277.513309451804
2_ct17,85.4892077327324,14191.966232463878
2_ct19,67.34974319447753,9816.443108497127
2_ct20,101.12401900752899,16598.46285124748
14_ct6,110.65289960092903,105411.06068156632
14_ct7,117.13825523786647,132306.0745593918
22_ct1,52.02348474160091,10162.19193826006
22_ct2,21.492083023879935,3250.4620286295353
22_ct3,38.08328261324154,5599.498853570379
22_ct4,42.653217800586454,6855.749896200605
22_ct5,61.31536422999244,14338.634270747858
22_ct7,12.472251309955835,1259.8446224173895
22_ct9,39.986745004041765,5793.171398197645
22_ct10,18.890429968651816,2601.78098233921
10_ct1,84.8107189328867,14454.877296730325
10_ct4,83.7788341985137,16135.32706211635
10_ct6,69.4013944871964,10487.506511786676
10_ct8,94.45624166509157,16324.290435390209
10_ct9,111.9257566390499,19492.057062985365
14_ct9,115.694728597751,26345.868098164818
21_ct4,166.44629159651635,53188.27008195191
21_ct10,45.86286056213848,6450.924628782492
21_ct12,97.89224316634987,18752.515416430644
21_ct21,136.04818333017155,36657.974653004545
21_ct22,68.37849716473652,11328.396200856854
21_ct24,117.4644423864221,26017.64150705645
3_ct1,101.2843280368381,23893.445759255865
3_ct3,144.59869465879214,35488.01483105075
3_ct5,103.12153099402929,22053.598604634015
3_ct7,75.51383077106573,10318.305272975073
6_ct1,18.671451345114374,2377.279678612552
6_ct7,8.454147160195678,799.2325453644478
6_ct9,41.284087987498715,5628.437755862729
6_ct10,37.34171138688716,5618.980906430551
6_ct11,52.37579164417109,10183.426666926971
6_ct12,37.17963097661821,6643.752771395868
6_ct13,30.879998325369343,4438.137983120159
6_ct15,49.93628462760964,9348.51637744608
6_ct16,58.68799865958589,11523.823266711091
5_ct1,0.02688081625905385,0.034018338552070836
5_ct2,0.02337611031932081,0.022399118582825
5_ct5,75.379989470205,10452.777345062585
5_ct7,98.1288788303792,18229.219580131663
5_ct8,0.02627072347415884,0.028031265778013337
5_ct9,32.6355784849454,4981.913209181399
14_ct11,17.883181732615263,11721.597374536657
14_ct12,18.913043278519826,13385.356219786703
14_ct13,30.486427329502497,25755.158029744587
14_ct14,13.258593836138326,7428.568046159642
12_ct3,125.76001452374202,27276.03038280663
12_ct4,36.30957045390502,5553.5091475323225
12_ct9,155.4074512148986,40826.644927942056
12_ct14,92.59374141102701,17776.540622070428
12_ct20,88.39473223521883,15825.707668490602
7_ct1,73.7838625882994,12130.00045714957
7_ct4,19.988695863012413,2010.9570666719576
7_ct5,2.081181614501502,35.778839681834306
7_ct6,70.81242207443985,11444.965863208474
7_ct7,58.98535518762643,8811.074059315388
7_ct12,52.64825496468493,9125.138151785464
7_ct13,16.809852871990056,2029.3018393145912
