t-3,t-2,t-1,Y
14,13,17,14
13,17,14,262
17,14,262,13
14,262,13,21
262,13,21,27
13,21,27,10
21,27,10,16
27,10,16,14
10,16,14,12
16,14,12,12
14,12,12,5
12,12,5,6
12,5,6,5
5,6,5,7
6,5,7,3
5,7,3,5
7,3,5,4
3,5,4,7
5,4,7,4
4,7,4,2
7,4,2,4
1,7,1,2
7,1,2,0
1,2,0,2
2,0,2,1
0,2,1,1
2,1,1,2
1,1,2,1
1,2,1,2
2,1,2,2
1,2,2,0
2,2,0,2
2,0,2,1
0,2,1,3
2,1,3,0
1,3,0,2
3,0,2,0
0,2,0,0
2,0,0,4
0,0,4,2
0,4,2,2
4,2,2,1
2,2,1,1
2,1,1,1
1,1,1,1
1,1,1,2
1,1,2,1
1,2,1,4
2,1,4,1
1,4,1,10
4,1,10,9
1,10,9,6
10,9,6,4
9,6,4,13
6,4,13,3
4,13,3,6
13,3,6,9
3,6,9,19
6,9,19,17
9,19,17,17
19,17,17,17
17,17,17,15
17,17,15,12
17,15,12,12
15,12,12,13
12,12,13,23
12,13,23,13
13,23,13,15
23,13,15,12
13,15,12,16
15,12,16,12
12,16,12,9
16,12,9,13
12,9,13,261
9,13,261,20
13,261,20,3
261,20,3,9
20,3,9,3
3,9,3,8
9,3,8,13
3,8,13,9
8,13,9,17
13,9,17,22
9,17,22,9
17,22,9,16
22,9,16,8
9,16,8,17
16,8,17,9
8,17,9,7
17,9,7,17
9,7,17,8
7,17,8,16
17,8,16,7
8,16,7,17
16,7,17,11
7,17,11,12
17,11,12,7
11,12,7,10
12,7,10,14
7,10,14,20
10,14,20,4
14,20,4,8
20,4,8,263
4,8,263,4
8,263,4,6
263,4,6,6
4,6,6,6
6,6,6,9
6,6,9,8
6,9,8,1
9,8,1,4
8,1,4,9
1,4,9,2
4,9,2,3
1,4,2,2
4,2,2,2
2,2,2,0
2,2,0,0
2,0,0,3
0,0,3,0
0,3,0,1
3,0,1,0
0,1,0,1
1,0,1,0
0,1,0,1
1,0,1,2
0,1,2,2
1,2,2,1
2,2,1,1
2,1,1,1
1,1,1,1
1,1,1,2
1,1,2,2
1,2,2,2
2,2,2,0
2,2,0,2
2,0,2,0
0,2,0,1
2,0,1,1
0,1,1,0
1,1,0,1
1,0,1,0
0,1,0,4
1,0,4,1
0,4,1,4
4,1,4,1
1,4,1,4
4,1,4,3
1,4,3,0
4,3,0,3
3,0,3,6
0,3,6,6
3,6,6,4
6,6,4,2
6,4,2,13
4,2,13,6
2,13,6,6
13,6,6,4
6,6,4,8
6,4,8,6
4,8,6,267
8,6,267,18
6,267,18,12
267,18,12,16
18,12,16,15
12,16,15,7
16,15,7,9
15,7,9,10
7,9,10,10
9,10,10,4
10,10,4,13
10,4,13,0
4,13,0,0
13,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,15
0,0,15,2
0,15,2,0
15,2,0,0
2,0,0,0
0,0,0,3
0,0,3,0
0,3,0,0
3,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,2
0,0,2,0
0,2,0,0
2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,1,0
0,1,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,1,0
0,1,0,1
1,0,1,1
0,1,1,0
1,1,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,1,0
0,1,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,1,0
0,1,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,15
0,0,15,0
0,15,0,1
15,0,1,0
0,1,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,15
0,0,15,0
0,15,0,0
15,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,1,0
0,1,0,0
1,0,0,0
0,0,0,1
0,0,1,0
0,1,0,0
1,0,0,1
0,0,1,0
0,1,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,1,0
0,1,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,1,1
0,1,1,15
1,1,15,0
1,15,0,0
15,0,0,0
0,0,0,0
0,0,0,1
0,0,1,0
0,1,0,0
1,0,0,1
0,0,1,0
0,1,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,1,0
0,1,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,3
0,0,3,0
0,3,0,0
3,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,19
0,0,19,24
0,19,24,20
19,24,20,279
24,20,279,28
20,279,28,36
279,28,36,28
28,36,28,38
36,28,38,27
28,38,27,14
38,27,14,17
27,14,17,21
14,17,21,21
17,21,21,24
21,21,24,10
21,24,10,16
24,10,16,18
10,16,18,25
16,18,25,16
18,25,16,13
25,16,13,14
16,13,14,17
13,14,17,5
14,17,5,2
17,5,2,8
5,2,8,6
2,8,6,6
8,6,6,6
6,6,6,4
6,6,4,8
6,4,8,6
4,8,6,5
8,6,5,0
6,5,0,3
0,2,4,2
2,4,2,1
4,2,1,0
2,1,0,0
1,0,0,2
0,0,2,4
0,2,4,4
2,4,4,1
4,4,1,1
4,1,1,1
1,1,1,0
1,1,0,1
1,0,1,1
0,1,1,0
1,1,0,3
1,0,3,2
0,3,2,0
3,2,0,0
2,0,0,2
0,0,2,1
0,2,1,3
2,1,3,3
1,3,3,3
3,3,3,2
3,3,2,8
3,2,8,8
2,8,8,18
8,8,18,33
8,18,33,55
18,33,55,58
33,55,58,92
55,58,92,115
58,92,115,109
92,115,109,116
115,109,116,100
109,116,100,104
116,100,104,53
100,104,53,35
104,53,35,35
53,35,35,22
35,35,22,15
35,22,15,27
22,15,27,23
15,27,23,25
27,23,25,31
23,25,31,22
25,31,22,23
31,22,23,24
22,23,24,39
23,24,39,21
24,39,21,21
39,21,21,15
21,21,15,12
21,15,12,24
15,12,24,25
12,24,25,16
24,25,16,19
25,16,19,18
16,19,18,26
19,18,26,24
18,26,24,232
26,24,232,22
24,232,22,20
232,22,20,40
22,20,40,41
20,40,41,32
40,41,32,27
41,32,27,21
32,27,21,18
27,21,18,19
21,18,19,29
18,19,29,63
19,29,63,70
29,63,70,74
63,70,74,14
70,74,14,21
74,14,21,16
14,21,16,21
21,16,21,18
16,21,18,6
21,18,6,12
18,6,12,11
6,12,11,9
12,11,9,10
11,9,10,8
9,10,8,5
10,8,5,5
8,5,5,6
5,5,6,4
5,6,4,2
6,4,2,2
4,2,2,3
2,2,3,3
1,7,2,3
7,2,3,1
2,3,1,1
3,1,1,2
1,1,2,1
1,2,1,4
2,1,4,1
1,4,1,1
4,1,1,2
1,1,2,0
1,2,0,1
2,0,1,1
0,1,1,3
1,1,3,0
1,3,0,1
3,0,1,0
0,1,0,3
1,0,3,3
0,3,3,0
3,3,0,1
3,0,1,3
0,1,3,2
1,3,2,4
3,2,4,3
2,4,3,5
4,3,5,3
3,5,3,4
5,3,4,3
3,4,3,12
4,3,12,10
3,12,10,14
12,10,14,6
10,14,6,9
14,6,9,10
6,9,10,18
9,10,18,18
10,18,18,16
18,18,16,10
18,16,10,20
16,10,20,15
10,20,15,21
20,15,21,26
15,21,26,275
21,26,275,11
26,275,11,28
275,11,28,23
11,28,23,16
28,23,16,13
23,16,13,17
16,13,17,15
13,17,15,19
17,15,19,16
15,19,16,16
19,16,16,22
16,16,22,265
16,22,265,10
22,265,10,9
265,10,9,9
10,9,9,19
9,9,19,14
9,19,14,10
19,14,10,12
14,10,12,12
10,12,12,8
12,12,8,8
12,8,8,13
8,8,13,274
8,13,274,6
13,274,6,13
274,6,13,19
6,13,19,18
13,19,18,264
19,18,264,12
18,264,12,23
264,12,23,14
12,23,14,23
23,14,23,11
14,23,11,12
23,11,12,12
11,12,12,8
12,12,8,8
12,8,8,14
8,8,14,5
8,14,5,4
14,5,4,3
5,4,3,1
4,3,1,4
3,1,4,3
1,4,3,4
4,3,4,5
3,4,5,5
4,5,5,1
5,5,1,3
6,3,2,3
3,2,3,1
2,3,1,4
3,1,4,0
1,4,0,2
4,0,2,1
0,2,1,2
2,1,2,2
1,2,2,1
2,2,1,0
2,1,0,2
1,0,2,0
0,2,0,3
2,0,3,0
0,3,0,0
3,0,0,1
0,0,1,0
0,1,0,1
1,0,1,1
0,1,1,1
1,1,1,0
1,1,0,1
1,0,1,0
0,1,0,0
1,0,0,0
0,0,0,3
0,0,3,1
0,3,1,2
3,1,2,4
1,2,4,6
2,4,6,6
4,6,6,7
6,6,7,3
6,7,3,3
7,3,3,4
3,3,4,2
3,4,2,4
4,2,4,6
2,4,6,5
4,6,5,10
6,5,10,9
5,10,9,7
10,9,7,6
9,7,6,7
7,6,7,17
6,7,17,14
7,17,14,11
17,14,11,11
14,11,11,6
11,11,6,11
11,6,11,10
6,11,10,10
11,10,10,4
10,10,4,9
10,4,9,7
4,9,7,5
9,7,5,7
7,5,7,7
5,7,7,13
7,7,13,10
7,13,10,275
13,10,275,13
10,275,13,11
275,13,11,15
13,11,15,16
11,15,16,18
15,16,18,59
16,18,59,37
18,59,37,11
59,37,11,16
37,11,16,15
11,16,15,15
16,15,15,10
15,15,10,16
15,10,16,19
10,16,19,18
16,19,18,262
19,18,262,16
18,262,16,20
262,16,20,16
16,20,16,15
20,16,15,10
16,15,10,6
15,10,6,9
10,6,9,5
6,9,5,10
9,5,10,10
5,10,10,4
10,10,4,7
10,4,7,3
4,7,3,4
7,3,4,3
3,4,3,3
1,4,3,1
4,3,1,0
3,1,0,4
1,0,4,1
0,4,1,1
4,1,1,0
1,1,0,1
1,0,1,0
0,1,0,1
1,0,1,1
0,1,1,0
1,1,0,1
1,0,1,1
0,1,1,0
1,1,0,3
1,0,3,2
0,3,2,0
3,2,0,2
2,0,2,3
0,2,3,0
2,3,0,5
3,0,5,4
0,5,4,0
5,4,0,0
4,0,0,6
0,0,6,14
0,6,14,15
6,14,15,53
14,15,53,90
15,53,90,109
53,90,109,105
90,109,105,110
109,105,110,120
105,110,120,107
110,120,107,110
120,107,110,84
107,110,84,90
110,84,90,260
84,90,260,31
90,260,31,21
260,31,21,28
31,21,28,18
21,28,18,33
28,18,33,224
18,33,224,27
33,224,27,18
224,27,18,20
27,18,20,25
18,20,25,45
20,25,45,32
25,45,32,29
45,32,29,24
32,29,24,25
29,24,25,34
24,25,34,23
25,34,23,26
34,23,26,26
23,26,26,16
26,26,16,21
26,16,21,23
16,21,23,23
21,23,23,15
23,23,15,20
23,15,20,30
15,20,30,49
20,30,49,72
30,49,72,61
49,72,61,47
72,61,47,64
61,47,64,24
47,64,24,20
64,24,20,12
24,20,12,15
20,12,15,8
12,15,8,12
15,8,12,20
8,12,20,17
12,20,17,274
20,17,274,16
17,274,16,8
274,16,8,10
16,8,10,9
8,10,9,3
10,9,3,3
9,3,3,5
3,3,5,7
3,5,7,2
5,7,2,1
7,2,1,3
2,1,3,2
1,3,2,2
3,2,2,1
2,2,1,3
2,2,3,2
2,3,2,0
3,2,0,1
2,0,1,0
0,1,0,1
1,0,1,0
0,1,0,1
1,0,1,0
0,1,0,1
1,0,1,1
0,1,1,1
1,1,1,0
1,1,0,1
1,0,1,0
0,1,0,1
1,0,1,0
0,1,0,0
1,0,0,2
0,0,2,2
0,2,2,3
2,2,3,5
2,3,5,4
3,5,4,1
5,4,1,7
4,1,7,9
1,7,9,4
7,9,4,20
9,4,20,266
4,20,266,128
20,266,128,124
266,128,124,106
128,124,106,118
124,106,118,107
106,118,107,349
118,107,349,101
107,349,101,312
349,101,312,97
101,312,97,48
312,97,48,284
97,48,284,24
48,284,24,18
284,24,18,26
24,18,26,280
18,26,280,28
26,280,28,25
280,28,25,23
28,25,23,17
25,23,17,18
23,17,18,31
17,18,31,34
18,31,34,22
31,34,22,11
34,22,11,22
22,11,22,17
11,22,17,25
22,17,25,25
17,25,25,43
25,25,43,52
25,43,52,23
43,52,23,12
52,23,12,24
23,12,24,24
12,24,24,25
24,24,25,28
24,25,28,22
25,28,22,23
28,22,23,34
22,23,34,19
23,34,19,15
34,19,15,22
19,15,22,27
15,22,27,19
22,27,19,20
27,19,20,27
19,20,27,33
20,27,33,34
27,33,34,20
33,34,20,11
34,20,11,15
20,11,15,8
11,15,8,8
15,8,8,11
8,8,11,12
8,11,12,3
11,12,3,15
12,3,15,6
3,15,6,1
15,6,1,5
6,1,5,6
1,5,6,6
5,6,6,3
6,6,3,3
6,3,3,5
2,1,3,1
1,3,1,2
3,1,2,0
1,2,0,0
2,0,0,2
0,0,2,1
0,2,1,1
2,1,1,0
1,1,0,2
1,0,2,0
0,2,0,0
2,0,0,0
0,0,0,1
0,0,1,0
0,1,0,3
1,0,3,1
0,3,1,0
3,1,0,1
1,0,1,3
0,1,3,1
1,3,1,4
3,1,4,3
1,4,3,1
4,3,1,3
3,1,3,7
1,3,7,15
3,7,15,26
7,15,26,59
15,26,59,380
26,59,380,375
59,380,375,113
380,375,113,109
375,113,109,104
113,109,104,102
109,104,102,102
104,102,102,574
102,102,574,60
102,574,60,29
574,60,29,48
60,29,48,28
29,48,28,288
48,28,288,21
28,288,21,17
288,21,17,25
21,17,25,18
17,25,18,24
25,18,24,35
18,24,35,47
24,35,47,40
35,47,40,46
47,40,46,34
40,46,34,28
46,34,28,23
34,28,23,35
28,23,35,23
23,35,23,22
35,23,22,20
23,22,20,13
22,20,13,252
20,13,252,25
13,252,25,23
252,25,23,14
25,23,14,20
23,14,20,35
14,20,35,48
20,35,48,317
35,48,317,82
48,317,82,65
317,82,65,40
82,65,40,292
65,40,292,22
40,292,22,27
292,22,27,26
22,27,26,269
27,26,269,15
26,269,15,20
269,15,20,20
15,20,20,6
20,20,6,13
20,6,13,7
6,13,7,10
13,7,10,5
7,10,5,2
10,5,2,4
5,2,4,11
2,4,11,7
4,11,7,13
11,7,13,11
7,13,11,7
13,11,7,1
11,7,1,5
7,1,5,1
1,5,1,4
0,1,4,1
1,4,1,0
4,1,0,0
1,0,0,1
0,0,1,5
0,1,5,4
1,5,4,2
5,4,2,3
4,2,3,1
2,3,1,0
3,1,0,1
1,0,1,2
0,1,2,2
1,2,2,1
2,2,1,2
2,1,2,1
1,2,1,0
2,1,0,1
1,0,1,1
0,1,1,1
1,1,1,4
1,1,4,2
1,4,2,2
4,2,2,4
2,2,4,9
2,4,9,8
4,9,8,14
9,8,14,66
8,14,66,651
14,66,651,131
66,651,131,106
651,131,106,113
131,106,113,118
106,113,118,110
113,118,110,103
118,110,103,101
110,103,101,353
103,101,353,37
101,353,37,50
353,37,50,26
37,50,26,18
50,26,18,27
26,18,27,16
18,27,16,25
27,16,25,37
16,25,37,20
25,37,20,22
37,20,22,25
20,22,25,284
22,25,284,25
25,284,25,19
284,25,19,23
25,19,23,25
19,23,25,17
23,25,17,20
25,17,20,17
17,20,17,31
20,17,31,14
17,31,14,30
31,14,30,30
14,30,30,240
30,30,240,25
30,240,25,25
240,25,25,87
25,25,87,64
25,87,64,36
87,64,36,36
64,36,36,29
36,36,29,25
36,29,25,31
29,25,31,21
25,31,21,24
31,21,24,16
21,24,16,18
24,16,18,274
16,18,274,14
18,274,14,22
274,14,22,18
14,22,18,21
22,18,21,13
18,21,13,10
21,13,10,8
13,10,8,4
10,8,4,5
8,4,5,9
4,5,9,10
5,9,10,14
9,10,14,11
10,14,11,1
14,11,1,263
11,1,263,2
1,263,2,1
263,2,1,5
2,1,1,3
1,1,3,1
1,3,1,0
3,1,0,1
1,0,1,0
0,1,0,3
1,0,3,0
0,3,0,1
3,0,1,0
0,1,0,1
1,0,1,1
0,1,1,0
1,1,0,2
1,0,2,0
0,2,0,2
2,0,2,3
0,2,3,0
2,3,0,2
3,0,2,1
0,2,1,3
2,1,3,5
1,3,5,3
3,5,3,3
5,3,3,4
3,3,4,8
3,4,8,9
4,8,9,13
8,9,13,77
9,13,77,126
13,77,126,319
77,126,319,120
126,319,120,112
319,120,112,96
120,112,96,113
112,96,113,110
96,113,110,70
113,110,70,29
110,70,29,33
70,29,33,22
29,33,22,263
33,22,263,21
22,263,21,23
263,21,23,24
21,23,24,27
23,24,27,37
24,27,37,18
27,37,18,24
37,18,24,287
18,24,287,290
24,287,290,16
287,290,16,12
290,16,12,27
16,12,27,22
12,27,22,23
27,22,23,16
22,23,16,21
23,16,21,22
16,21,22,20
21,22,20,14
22,20,14,23
20,14,23,22
14,23,22,265
23,22,265,20
22,265,20,33
265,20,33,40
20,33,40,35
33,40,35,32
40,35,32,35
35,32,35,55
32,35,55,29
35,55,29,71
55,29,71,41
29,71,41,71
71,41,71,63
41,71,63,31
71,63,31,30
63,31,30,34
31,30,34,23
30,34,23,13
34,23,13,11
23,13,11,15
13,11,15,15
11,15,15,25
15,15,25,11
15,25,11,12
25,11,12,8
11,12,8,4
12,8,4,3
8,4,3,10
4,3,10,3
3,10,3,5
10,3,5,6
3,5,6,8
5,1,6,1
1,6,1,2
6,1,2,0
1,2,0,2
2,0,2,1
0,2,1,1
2,1,1,2
1,1,2,1
1,2,1,1
2,1,1,0
1,1,0,0
1,0,0,0
0,0,0,2
0,0,2,0
0,2,0,0
2,0,0,1
0,0,1,0
0,1,0,1
1,0,1,1
0,1,1,1
1,1,1,3
1,1,3,2
1,3,2,0
3,2,0,2
2,0,2,1
0,2,1,1
2,1,1,5
1,1,5,5
1,5,5,12
5,5,12,9
5,12,9,13
12,9,13,15
9,13,15,15
13,15,15,11
15,15,11,6
15,11,6,21
11,6,21,23
6,21,23,20
21,23,20,13
23,20,13,20
20,13,20,23
13,20,23,15
20,23,15,18
23,15,18,19
15,18,19,23
18,19,23,18
19,23,18,284
23,18,284,13
18,284,13,12
284,13,12,20
13,12,20,17
12,20,17,15
20,17,15,8
17,15,8,8
15,8,8,16
8,8,16,13
8,16,13,267
16,13,267,9
13,267,9,11
267,9,11,3
9,11,3,8
11,3,8,12
3,8,12,12
8,12,12,13
12,12,13,21
12,13,21,9
13,21,9,11
21,9,11,9
9,11,9,9
11,9,9,13
9,9,13,5
9,13,5,11
13,5,11,274
5,11,274,26
11,274,26,28
274,26,28,25
26,28,25,32
28,25,32,17
25,32,17,37
32,17,37,14
17,37,14,4
37,14,4,9
14,4,9,264
4,9,264,5
9,264,5,3
264,5,3,5
5,3,5,3
3,5,3,1
5,3,1,3
3,1,3,2
1,3,2,4
3,2,4,2
2,4,2,4
2,0,2,2
0,2,2,1
2,2,1,2
2,1,2,2
1,2,2,2
2,2,2,2
2,2,2,0
2,2,0,1
2,0,1,1
0,1,1,0
1,1,0,1
1,0,1,0
0,1,0,1
1,0,1,2
0,1,2,0
1,2,0,3
2,0,3,1
0,3,1,1
3,1,1,1
1,1,1,0
1,1,0,3
1,0,3,1
0,3,1,0
3,1,0,1
1,0,1,1
0,1,1,2
1,1,2,0
1,2,0,1
2,0,1,2
0,1,2,4
1,2,4,5
2,4,5,2
4,5,2,3
5,2,3,3
2,3,3,9
3,3,9,5
3,9,5,3
9,5,3,9
5,3,9,6
3,9,6,7
9,6,7,5
6,7,5,7
7,5,7,6
5,7,6,7
7,6,7,6
6,7,6,14
7,6,14,5
6,14,5,12
14,5,12,11
5,12,11,13
12,11,13,12
11,13,12,10
13,12,10,9
12,10,9,6
10,9,6,9
9,6,9,4
6,9,4,8
9,4,8,6
4,8,6,9
8,6,9,5
6,9,5,11
9,5,11,270
5,11,270,16
11,270,16,8
270,16,8,8
16,8,8,15
8,8,15,270
8,15,270,7
15,270,7,12
270,7,12,12
7,12,12,12
12,12,12,9
12,12,9,9
12,9,9,6
9,9,6,11
9,6,11,12
6,11,12,14
11,12,14,18
12,14,18,6
14,18,6,12
18,6,12,266
6,12,266,7
12,266,7,5
266,7,5,6
7,5,6,2
5,6,2,6
6,2,6,4
2,6,4,2
6,4,2,3
4,2,3,4
2,3,4,2
3,4,2,3
4,2,3,2
2,1,2,1
1,2,1,1
2,1,1,0
1,1,0,0
1,0,0,0
0,0,0,1
0,0,1,0
0,1,0,0
1,0,0,1
0,0,1,0
0,1,0,1
1,0,1,1
0,1,1,1
1,1,1,0
1,1,0,1
1,0,1,3
0,1,3,0
1,3,0,2
3,0,2,1
0,2,1,1
2,1,1,3
1,1,3,3
1,3,3,4
3,3,4,2
3,4,2,10
4,2,10,2
2,10,2,12
10,2,12,46
2,12,46,119
12,46,119,574
46,119,574,367
119,574,367,105
574,367,105,367
367,105,367,111
105,367,111,335
367,111,335,85
111,335,85,81
335,85,81,277
85,81,277,85
81,277,85,28
277,85,28,27
85,28,27,24
28,27,24,19
27,24,19,20
24,19,20,21
19,20,21,18
20,21,18,18
21,18,18,22
18,18,22,34
18,22,34,21
22,34,21,19
34,21,19,18
21,19,18,26
19,18,26,13
18,26,13,20
26,13,20,24
13,20,24,17
20,24,17,16
24,17,16,17
17,16,17,204
16,17,204,11
17,204,11,26
204,11,26,26
11,26,26,31
26,26,31,28
26,31,28,35
31,28,35,291
28,35,291,23
35,291,23,24
291,23,24,10
23,24,10,20
24,10,20,22
10,20,22,19
20,22,19,13
22,19,13,9
19,13,9,18
13,9,18,19
9,18,19,16
18,19,16,21
19,16,21,22
16,21,22,7
21,22,7,7
22,7,7,7
7,7,7,8
7,7,8,10
7,8,10,3
8,10,3,9
10,3,9,5
3,9,5,3
9,5,3,2
5,3,2,5
3,2,5,1
2,5,1,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,3
0,0,3,24
0,3,24,13
3,24,13,20
24,13,20,26
13,20,26,31
20,26,31,23
26,31,23,16
31,23,16,0
23,16,0,10
16,0,10,14
0,10,14,28
10,14,28,19
14,28,19,28
28,19,28,9
19,28,9,15
28,9,15,7
9,15,7,4
15,7,4,7
7,4,7,6
4,7,6,4
7,6,4,4
6,4,4,3
4,4,3,7
4,3,7,5
3,7,5,4
7,5,4,3
5,4,3,3
3,5,0,2
5,0,2,1
0,2,1,0
2,1,0,0
1,0,0,1
0,0,1,1
0,1,1,0
1,1,0,2
1,0,2,1
0,2,1,2
2,1,2,0
1,2,0,0
2,0,0,2
0,0,2,0
0,2,0,0
2,0,0,2
0,0,2,0
0,2,0,2
2,0,2,1
0,2,1,1
2,1,1,3
1,1,3,3
1,3,3,3
3,3,3,3
3,3,3,226
3,3,226,5
3,226,5,15
226,5,15,328
5,15,328,1598
15,328,1598,364
328,1598,364,324
1598,364,324,107
364,324,107,860
324,107,860,372
107,860,372,619
860,372,619,620
372,619,620,438
619,620,438,213
620,438,213,279
438,213,279,20
213,279,20,216
279,20,216,427
20,216,427,230
216,427,230,46
427,230,46,250
230,46,250,502
46,250,502,259
250,502,259,4
502,259,4,29
259,4,29,24
4,29,24,25
29,24,25,23
