Data,Count
2004-01-01 01:15:00,352.0
2004-01-01 01:30:00,138.01739130434783
2004-01-01 01:45:00,203.5086956521739
2004-01-01 02:00:00,269.0
2004-01-01 02:15:00,266.0
2004-01-01 02:30:00,124.05
2004-01-01 02:45:00,152.525
2004-01-01 03:00:00,181.0
2004-01-01 03:15:00,103.975
2004-01-01 03:30:00,107.00840336134453
2004-01-01 03:45:00,114.00420168067227
2004-01-01 04:00:00,121.0
2004-01-01 04:15:00,127.45217391304348
2004-01-01 04:30:00,146.17391304347825
2004-01-01 04:45:00,201.92307692307693
2004-01-01 05:00:00,208.96694214876032
2004-01-01 05:15:00,148.98347107438016
2004-01-01 05:30:00,89.0
2004-01-01 05:45:00,80.0
2004-01-01 06:00:00,576.9262295081967
2004-01-01 06:15:00,758.3032786885246
2004-01-01 06:30:00,455.6516393442623
2004-01-01 06:45:00,153.0
2004-01-01 07:00:00,107.0
2004-01-01 07:15:00,119.5
2004-01-01 07:30:00,132.0
2004-01-01 07:45:00,171.0
2004-01-01 08:00:00,1091.3589743589744
2004-01-01 08:15:00,1110.809917355372
2004-01-01 08:30:00,666.904958677686
2004-01-01 08:45:00,223.0
2004-01-01 09:00:00,1073.327868852459
2004-01-01 09:15:00,1045.5867768595042
2004-01-01 09:30:00,705.7933884297521
2004-01-01 09:45:00,366.0
2004-01-01 10:00:00,368.0
2004-01-01 10:15:00,370.0
2004-01-01 10:30:00,1019.2300884955753
2004-01-01 10:45:00,1040.2586206896551
2004-01-01 11:00:00,1004.4017094017094
2004-01-01 11:15:00,1017.8166666666667
2004-01-01 11:30:00,841.9083333333333
2004-01-01 11:45:00,666.0
2004-01-01 12:00:00,683.0
2004-01-01 12:15:00,1073.7966101694915
2004-01-01 12:30:00,1111.5689655172414
2004-01-01 12:45:00,1138.3247863247864
2004-01-01 13:00:00,1099.878260869565
2004-01-01 13:15:00,1098.625
2004-01-01 13:30:00,974.8125
2004-01-01 13:45:00,851.0
2004-01-01 14:00:00,1134.2288135593221
2004-01-01 14:15:00,1173.421052631579
2004-01-01 14:30:00,1214.3217391304347
2004-01-01 14:45:00,1267.817391304348
2004-01-01 15:00:00,1243.6153846153845
2004-01-01 15:15:00,1265.982608695652
2004-01-01 15:30:00,1270.051282051282
2004-01-01 15:45:00,1293.6638655462184
2004-01-01 16:00:00,1250.9741379310344
2004-01-01 16:15:00,1264.1157024793388
2004-01-01 16:30:00,1244.7435897435898
2004-01-01 16:45:00,1267.4700854700855
2004-01-01 17:00:00,1220.6333333333334
2004-01-01 17:15:00,1264.099173553719
2004-01-01 17:30:00,954.0495867768595
2004-01-01 17:45:00,644.0
2004-01-01 18:00:00,1154.4358974358975
2004-01-01 18:15:00,893.7179487179487
2004-01-01 18:30:00,633.0
2004-01-01 18:45:00,1055.126050420168
2004-01-01 19:00:00,952.3360655737705
2004-01-01 19:15:00,902.9669421487604
2004-01-01 19:30:00,835.9478260869565
2004-01-01 19:45:00,783.3193277310925
2004-01-01 20:00:00,733.9083333333333
2004-01-01 20:15:00,719.1025641025641
2004-01-01 20:30:00,690.2916666666666
2004-01-01 20:45:00,667.9655172413793
2004-01-01 21:00:00,647.5546218487395
2004-01-01 21:15:00,672.900826446281
2004-01-01 21:30:00,528.4504132231405
2004-01-01 21:45:00,384.0
2004-01-01 22:00:00,552.9406779661017
2004-01-01 22:15:00,542.6194690265487
